,cached_download_latency@client,cached_download_time@client,cpu@cache,cpu_limit,disk_node@cache,disk_write_speed@cache,failed_reqs_per_sec@client,filesize@client,idle_node_23@cache,iowait_node_23@cache,iowait_node_23_perc@cache,irq_node_23@cache,mem@cache,non_cached_download_latency@client,non_cached_download_time@client,rx_bitrate_cadv@cache:server,softirq_node_23@cache,tasks_uninterruptible_cadv@cache,tcp_established_cadv@cache,tx_bitrate_cadv@cache:client,tx_packet_size_cadv@cache:client,vcdn_users@client,wl_cachedperc,wl_filesize,wl_ratelimit
0,0.013713311969948228,0.015678996720968133,21.069743838797034,100,0.05168888888890959,56916.43828148149,0.0,1.0485759999999995,0.7684444444441598,0.0,0.0,0.0,73.4146104888889,0.019197457887327993,0.02140341360342396,91.17495101558517,0.07733333333336405,0.0,0.08888888888888889,185.00381857837039,4500.241217969485,10.0,50,1000,1000
1,0.014225094055471205,0.017774274192250722,42.37691168886593,100,0.056844444444424075,64163.08148148149,0.0,1.0485759999999995,0.5755555555547794,0.0,0.0,0.0,75.79402240000003,0.02113604969964937,0.02500297009137673,199.6940856741926,0.15277777777785861,0.0,0.2222222222222222,405.6987991072592,4431.338339566899,20.0,50,1000,1000
2,0.01875013158320912,0.0277650192977509,58.914157565842736,100,0.052357491793199866,64780.85363809524,0.0,1.0485759999999995,0.40179012963861804,0.0,0.0,0.0,76.94609066666668,0.026678764839493194,0.03507128161227735,291.76326671992786,0.228563400656618,0.0,0.7555555555555555,590.1088580494029,4373.721563710641,30.0,50,1000,1000
3,0.02122233741063486,0.03330137925071497,69.56068195001066,100,0.09480048913344721,71824.5713380329,0.0,1.0485759999999995,0.26678100161137386,0.000222222222222178,0.08241758241762588,0.0,79.88556231111109,0.029857982142276893,0.04126227561886447,364.1609384628571,0.2973366127508425,0.0,0.6444444444444445,736.2160257137206,4308.751556909487,40.0,50,1000,1000
4,0.03450032995939489,0.0642675244885384,86.54362482061332,100,0.0507111111110943,81179.26115555556,0.0,1.0485759999999995,0.14233333333201395,0.0,0.0,0.0,80.56349582222224,0.04608112317944595,0.07335672090619945,446.9915377189925,0.3586666666665729,0.0,1.6222222222222222,929.2314633676444,4232.738999032043,50.0,50,1000,1000
5,0.10134204625502331,0.13108911967550452,65.75290172175855,100,0.05062222222222772,73263.78666666667,0.0,1.0485759999999995,0.3032222222226361,0.0,0.0,0.0,90.3774208,0.11166474824477293,0.14060069198878397,466.70329720604445,0.2437777777777228,0.0,1.5555555555555556,922.5709726005925,7906.964102700606,60.0,50,1000,1000
6,0.18299064124706055,0.21733485607979683,74.46914385620737,100,0.04457777777776452,76941.29682962963,0.0,1.0485759999999995,0.2403333333340318,0.0,0.0,0.0,91.2469560888889,0.1896631538579532,0.22579544842359872,484.08674921718523,0.30222222222223033,0.0,1.2444444444444445,969.7807669263409,5284.047938491603,70.0,50,1000,1000
7,0.2385428822303675,0.29518841201414847,89.59562922628541,100,0.04067135678395834,76460.95933886271,0.0,1.0485759999999995,0.03588888888868193,0.0,0.0,0.0,92.07880817777779,0.25407008235092016,0.3165269423532175,459.4464452712319,0.4708347292015925,0.0,11.377777777777778,907.081326455389,4157.197111323328,80.0,50,1000,1000
8,0.31641938020992355,0.3784756156991821,93.05287833952288,100,0.08359999999997349,83514.52728888889,0.0,1.0485759999999995,0.019777777777441465,0.0,0.0,0.0,92.87889351111113,0.33685367166079117,0.41109502414054316,445.002114637037,0.4973333333333964,0.0,15.11111111111111,906.3403942446223,4083.118080264846,90.0,50,1000,1000
9,0.40103354804144403,0.46321468310812586,97.03170466130382,100,0.049244444444411783,68672.59543703703,0.0,1.0485759999999995,0.008444444444547925,0.0,0.0,0.0,93.6706048,0.43099248370547166,0.5095682625166973,460.920006546489,0.5015555555555491,0.0,16.866666666666667,932.5779441813926,4114.34749756815,100.0,50,1000,1000
10,0.7815082494306834,0.8879506197079343,96.28395063844873,100,0.047688888888903117,63007.67573333333,0.0,1.0485759999999995,0.006888888888837149,0.0,0.0,0.0,114.30543360000003,0.8216246928308906,0.9529774191191862,473.4042484634075,0.4885555555555685,0.0,37.2,954.1114117515259,4090.9434225631735,150.0,50,1000,1000
11,1.186852894833074,1.327567471115586,94.62006144018821,100,0.04468240834166626,72915.89973333332,0.0,1.0485759999999995,0.0014444444444961847,0.0,0.0,0.0,115.56363377777778,1.24049295524211,1.3985262350185974,452.967900373918,0.4746860445163766,0.0,57.333333333333336,905.8185738439382,4141.7851109379335,200.0,50,1000,1000
12,1.957036606841587,2.175189157032535,98.35091811993475,100,0.04081818181814676,71864.59927272727,0.0,1.0485759999999997,0.006818181818578689,0.0,0.0,0.0,130.34961454545456,1.9857627735981749,2.205742568250646,476.59501729793936,0.45454545454545453,0.0,93.25,943.8057330069697,4127.421612360355,300.0,50,1000,1000
13,2.829657950196734,3.0824854800227195,92.186429688625,100,0.04124444444443927,69201.88965925926,0.0,1.0485759999999997,0.0008888888890699794,0.0,0.0,0.0,163.23269973333333,2.8712076147142276,3.1356105160990158,473.76550482488875,0.4191111111110836,0.0,129.22222222222223,922.4301392039702,4136.947871139781,400.0,50,1000,1000
14,3.659607973880004,3.9497952056714736,94.66144759970472,100,0.04599999999994576,76561.408,0.0,1.0485759999999997,0.0,0.0,,0.0,180.97840872727272,3.6968270143064657,3.9965379040688704,480.343101083697,0.41454545454532554,0.0,165.97727272727272,935.7872107735758,4125.337027189912,500.0,50,1000,1000
15,4.482723302327507,4.8302662764204465,93.28282556110906,100,0.046045454545409564,78044.96678787879,0.0,1.0485759999999997,0.006818181818578689,0.0,0.0,0.0,206.08577163636363,4.502639139802493,4.847467953964747,450.536221373818,0.4092045454546513,0.0,200.27272727272728,886.1739348093942,4120.378058129002,600.0,50,1000,1000
16,5.22468019589035,5.6248422837772765,94.32536755378206,100,0.043377777777762576,81965.60213333333,0.0,1.0485759999999995,0.0006666666659940449,0.0,0.0,0.0,250.92569315555554,5.2827795696591755,5.698520796376166,470.3943600524444,0.419888888888939,0.0,230.3111111111111,917.9621641504591,4123.692994479564,700.0,50,1000,1000
17,5.930117465656903,6.406338727454074,95.92953816712135,100,0.05372727272726314,83456.0,0.0,1.0485759999999997,0.00625000000052916,0.0,0.0,0.0,290.5883927272727,6.1037704728790665,6.623406755533121,473.30194804533346,0.41840909090904627,0.0,263.59090909090907,912.2653674736362,4116.757533150805,800.0,50,1000,1000
18,6.752771281610996,7.401656523359564,96.12154820561827,100,0.05209090909089686,72978.89745454545,0.0,1.0485759999999997,0.00045454545430733236,0.0,0.0,0.0,308.1781992727273,6.796265373096317,7.434490583497601,472.36975372018185,0.4209090909090595,0.0,291.6818181818182,901.3173907835152,4115.9937001422195,900.0,50,1000,1000
19,7.351793508346791,8.196630889587148,94.8579278167134,100,0.09586650430184195,784747.066397132,0.0,1.0485759999999997,0.006590909091094297,0.0,0.0,0.0,343.66743272727274,7.249650605792627,8.055380319877331,481.20732835104786,0.4064907588655347,0.0,311.45454545454544,902.1697824475358,4113.051863901395,998.8181818181819,50,1000,1000
20,0.05158936789848316,0.0054825928355777724,3.5231319781933332,100,0.043155555555495086,55361.56634074074,0.0,0.10485699999999999,0.9527777777784245,0.00011111111111112848,0.011820330969298255,0.0,24.24622648888889,0.07511572357890617,0.007949252213378109,10.101623499377778,0.011111111111030266,0.0,0.0,19.579535293511107,4639.620024242747,10.0,50,100,1000
21,0.050850404819058295,0.005482237823102351,7.0289187796600014,100,0.042488888888813865,67298.55431111112,0.0,0.10485699999999999,0.9175555555563834,0.0,0.0,0.0,24.70179271111111,0.07412161157404355,0.00792739825507312,20.021919742814813,0.022777777777729272,0.0,0.2,40.38659011614815,4571.626560906983,20.0,50,100,1000
22,0.050766548931290435,0.005503013156445726,11.303741616080742,100,0.04595555555554003,67887.31638518519,0.0,0.10485699999999999,0.8814444444452723,0.0,0.0,0.0,25.179386311111113,0.07429313828992255,0.007921558946922725,31.034451215999994,0.03200000000001132,0.0,0.2,61.87611720272592,4522.126626584965,30.0,50,100,1000
23,0.050706406812944534,0.0054985312887314555,13.47087626888889,100,0.047066666666675396,74167.15188148148,0.0,0.10485699999999999,0.8456666666665115,0.00011111111111112848,0.01307189542482073,0.0,25.816632888888883,0.0738389784815598,0.007952309854436599,40.921630891851855,0.04277777777784245,0.0,0.17777777777777778,80.23586603354073,4495.286491404144,40.0,50,100,1000
24,0.05124259192047284,0.00562098713298255,17.085624054837044,100,0.040622222222211554,74290.15324444445,0.0,0.10485699999999999,0.813111111112327,0.0,0.0,0.0,26.9631488,0.07512055295132714,0.008211002424882024,51.38479715549629,0.050666666666681216,0.0,0.3333333333333333,103.01504107958517,4468.352319953358,50.0,50,100,1000
25,0.05146974090808675,0.0057031805309055855,20.534806768954077,100,0.08102222222223646,77766.23122962963,0.0,0.10485699999999998,0.7797777777777002,0.00022222222222225695,0.02839929591535119,0.0,27.910052977777777,0.07522484190737702,0.008193847482734997,63.75808631543704,0.06677777777771957,0.0,0.17777777777777778,124.6631229713778,inf,60.0,50,100,1000
26,0.05231118153911672,0.005799360106793126,24.617990969004445,100,0.045866666666592615,84868.93795555556,0.0,0.10485699999999999,0.741555555555452,0.0,0.0,0.0,29.037818311111128,0.07622888438715501,0.008345765976532703,69.54754695028147,0.08033333333336891,0.0,0.4888888888888889,140.46148558814818,4377.502487221577,70.0,50,100,1000
27,0.05244378403877541,0.005808758628592922,27.32975330995927,100,0.04506666666659132,91071.34388148149,0.0,0.10485699999999999,0.7100000000002586,0.000444444444444435,0.061842266727843605,0.0,30.53841066666666,0.07636967839258031,0.008312632666388774,76.55474447656296,0.08899999999998222,0.022222222222222223,0.4,153.0411962730074,4384.340677810752,80.0,50,100,1000
28,0.05251182449842829,0.005847835056509294,30.73854258720223,100,0.04586666666667346,91971.97842962963,0.0,0.10485700000000002,0.6796666666677791,0.000222222222222178,0.032681505511846905,0.0,31.968005688888887,0.07712184728937907,0.0084373804229971,93.48367159034075,0.10255555555567197,0.0,0.2222222222222222,188.71332113890372,4364.239033317803,90.0,50,100,1000
29,0.05284502302011027,0.005904428105277185,34.79474182692964,100,0.040399999999984476,106509.4712888889,0.0,0.10485699999999999,0.6508888888884232,0.0,0.0,0.0,33.63098168888889,0.07709828991884661,0.008454831507001666,101.35676081582221,0.10411111111118064,0.0,0.37777777777777777,202.26658010684446,4356.376908786394,100.0,50,100,1000
30,0.05764144218423988,0.006677991287494447,48.56877999953708,100,0.10182222222210839,126718.40711111111,0.0,0.10485699999999999,0.49266666666695125,0.000444444444444435,0.08716541608890761,0.0,36.03870151111111,0.08296027945341665,0.00930972879916219,144.36645605694815,0.1648888888888905,0.0,0.5777777777777777,288.0411152452148,4284.274968219546,150.0,50,100,1000
31,0.06376730268280532,0.00799008461936413,60.39014613252592,100,0.05422222222239523,149493.89653333332,0.0,0.10485699999999998,0.36644444444359076,0.0004444444444445139,0.11639630107578249,0.0,39.399424,0.09010306350761114,0.010688829527875138,214.06329559431114,0.2176666666667087,0.0,1.0222222222222221,428.6566811866667,4232.780241766327,200.0,50,100,1000
32,0.09640993953453587,0.015721332204700865,89.09304850202415,100,0.04813333333331684,182956.42336061128,0.0,0.10485699999999999,0.14277777777751907,0.0,0.0,0.0,45.30612906666667,0.13298565138291268,0.02004452100091766,293.4317242609167,0.31600000000002587,0.0,0.8444444444444444,595.9683241119708,4120.213294388416,300.0,50,100,1000
33,0.2210750713883086,0.07374631398318147,90.1396638987033,100,0.04750091072481122,187838.9382937622,0.0,0.10485699999999999,0.06192702934230114,0.00022727272727268206,0.4667207792625021,0.0,60.09353309090909,0.28625532052952307,0.08590309913894588,347.6367609751541,0.35352106916985715,0.0,2.9545454545454546,676.5271048379717,4052.6060969348064,400.0,50,100,1000
34,0.44708330941744967,0.1620142122233781,92.28279912015769,100,0.04581818181813188,209432.45187878786,0.0,0.10485699999999999,0.03829545454672453,0.0,0.0,0.0,76.73855999999999,0.5283569693317175,0.17969803942487297,365.9381432893939,0.3355681818182099,0.0,5.704545454545454,709.8190980540605,3994.48954039693,500.0,50,100,1000
35,0.7345852229832364,0.26733920234467773,89.96731375344923,100,0.10054482109021316,1118078.045090909,0.0,0.10485699999999999,0.0307950013634222,0.0,0.0,0.0,105.79781818181819,1.0249408835441096,0.3149843509369643,355.4316517598788,0.33488558420373793,0.0,7.681818181818182,694.575902119091,3947.4336725743638,600.0,50,100,1000
36,2.4526108840948533,0.30606045129840265,96.02142938993414,100,0.04049915951109497,201036.42763636363,0.0,0.10485699999999999,0.005681818182479633,0.0,0.0,0.0,121.94983563636364,2.768636154998123,0.3399302026816593,389.42951529424244,0.33965545636276245,0.0,11.045454545454545,763.1275617379393,3905.562058341483,700.0,50,100,1000
