,cached_download_latency@client,cpu@cache,cpu_limit,failed_reqs_per_sec@client,filesize@client,mem@cache,non_cached_download_latency@client,rx_bitrate_cadv@cache:server,tx_bitrate_cadv@cache:client,vcdn_users@client,wl_cachedperc,wl_filesize,wl_ratelimit
0,0.021211598287484913,6.325917575000001,100,0.0,1.048576,19.591168,0.02154812252058692,50.55220799999999,51.138532,6.0,10,10,1000
1,0.022726638619620942,10.240631374999987,100,0.0,1.048576,21.110784,0.022550917420733,84.27492000000001,85.16078999999999,10.0,10,10,1000
2,0.02224642495627774,25.967003699999978,100,0.0,1.048576,21.196800000000003,0.023024335834162607,213.172848,216.08926,30.0,10,10,1000
3,0.02824741672183747,42.02818072500003,100,0.0,1.048576,22.462464,0.027238970946439213,379.5261,385.93629999999996,50.0,10,10,1000
4,0.028104145711306375,52.06971349999989,100,0.0,1.048576,23.40864,0.02903819285065419,518.339204,518.107364,70.0,10,10,1000
5,0.033329912514838696,65.00230764999984,100,0.0,1.048576,24.756224,0.033071984794119956,682.51486,692.8621640000001,90.0,10,10,1000
6,0.03521783726169623,66.69155605000014,100,0.0,1.048576,25.800704,0.03665599431924792,741.946992,744.3805840000001,100.0,10,10,1000
7,0.06154031579551516,74.43151669999963,100,0.0,1.048576,27.38176,0.05984963127105526,859.123888,874.7641960000001,120.0,10,10,1000
8,0.18738509407621803,59.25249000000008,100,0.0,1.048576,34.091008,0.18939626468110363,854.416968,863.910232,140.0,10,10,1000
9,0.46723211336632475,59.707326824999996,100,0.0,1.048576,41.90208,0.4738753930595647,926.614264,923.9803139999999,180.0,10,10,1000
10,0.06910607900607767,1.07806955,100,0.0,0.104857,23.83872,0.08984452819365737,5.090628,5.1260639999999995,6.0,10,1,1000
11,0.049526818301605546,1.8085531249999982,100,0.0,0.104857,24.211456,0.07519667734084944,8.077067999999999,8.541695999999998,10.0,10,1,1000
12,0.05452420887921326,4.900518050000002,100,0.0,0.104857,24.440832,0.0778343598849736,21.904628,25.623839999999998,30.0,10,1,1000
13,0.05236472938609897,7.65268615000001,100,0.0,0.104857,24.813568,0.08010727435758785,35.52629399999999,38.613046,50.0,10,1,1000
14,0.047949330690785094,10.49413777499999,100,0.0,0.104857,25.378816,0.07198424466881045,46.843232,53.477622,70.0,10,1,1000
15,0.049232596286992586,13.959730599999931,100,0.0,0.104857,25.960448,0.07369569086220766,62.339015999999994,69.772064,90.0,10,1,1000
16,0.04932840849629759,15.208272050000016,100,0.0,0.104857,26.570752,0.07417004862115542,65.49045,73.458912,100.0,10,1,1000
