,cached_download_latency@client,cpu@cache,cpu_limit,filesize@client,mem@cache,non_cached_download_latency@client,rx_bitrate_cadv@cache:server,tx_bitrate_cadv@cache:client,vcdn_users@client,wl_cachedperc,wl_filesize,wl_ratelimit
551,0.0485354604757,10.5442872,100,0.104857,53.874688,0.0695162714883,5.10264,115.5907,140.0,95,1,1000
552,0.0587969102648,11.3371647,100,0.104857,55.150592,0.0824912249174,6.3783,133.942584,180.0,95,1,1000
553,0.016155540847,1.14614055,100,0.524288,39.550976,0.0163317432022,6.332328,8.514768,2.0,70,5,1000
554,0.0125643621722,3.0537037,100,0.524288,87.232512,0.0207451194669,16.883216,42.42396,10.0,70,5,1000
555,0.0126339819519,12.4604688,100,0.524288,99.680256,0.0215802392382,50.649648,169.47676,40.0,70,5,1000
556,0.0124496043998,17.93360485,100,0.524288,100.691968,0.0215498140689,75.978432,268.595728,70.0,70,5,1000
557,0.0129639699261,23.03706485,100,0.524288,101.322752,0.0224688349788,118.182248,376.832772,100.0,70,5,1000
558,0.0191991121931,30.65673535,100,0.524288,102.987776,0.0298083594951,167.835428,539.325774,140.0,70,5,1000
559,0.0260371272388,39.6995083,100,0.524288,105.783296,0.0375581433009,203.302759659,683.544524,180.0,70,5,1000
560,0.0156353508466,7.5484985,100,5.24288,224.620544,0.0097766100334,84.03704,85.199168,2.0,5,50,1000
561,0.00832105803917,36.2707091,100,5.24288,693.153792,0.0108954289765,367.318463904,383.966352701,10.0,5,50,1000
562,0.114421553297,59.68775135,100,5.24288,799.236096,0.133285336636,827.6983,808.115585207,40.0,5,50,1000
563,0.285850071413,66.4381137,100,5.24288,793.68192,0.387680924933,827.505132,872.51128,70.0,5,50,1000
564,0.0617710533123,65.5367245,100,5.24288,788.770816,0.675230226498,869.66424,878.933544,100.0,5,50,1000
565,0.0525555686616,61.4076272,100,5.24288,793.956352,1.0591564642,831.58642,879.976372,140.0,5,50,1000
566,0.137818061691,67.04843855,100,5.24288,805.35552,1.38692508296,878.992444,922.603508,180.0,5,50,1000
567,0.0684783715515,0.3934082,100,0.104857,26.984448,0.0533467198036,1.27566,1.713032,2.0,95,1,500
568,0.042513080184,0.9219243,100,0.104857,46.108672,0.0508590872895,1.700616,8.536668,10.0,95,1,500
569,0.0386999965165,2.68585785,100,0.104857,51.908608,0.0531925595218,1.70088,34.123864,40.0,95,1,500
570,0.0386076872139,4.98736295,100,0.104857,52.400128,0.0550430141202,2.976012,53.835112,70.0,95,1,500
571,0.0417280096466,6.4393437,100,0.104857,53.06368,0.0623058713799,3.826188,75.924508,100.0,95,1,500
572,0.0479158078726,9.16750405,100,0.104857,53.919744,0.0689832784533,5.52786,108.765416,140.0,95,1,500
573,0.0513736683974,12.007051925,100,0.104857,55.011328,0.0732896882592,6.803256,139.313662,180.0,95,1,500
574,0.0169416126633,0.96963195,100,0.524288,38.498304,0.017631832362,8.441344,8.519232,2.0,5,5,1000
575,0.0114732757692,4.8663585,100,0.524288,87.629824,0.0200032801168,40.097968,42.592296,10.0,5,5,1000
576,0.011508644897,16.71118035,100,0.524288,100.036608,0.0200443794425,147.733552,156.32216,40.0,5,5,1000
577,0.0136691616247,32.18556065,100,0.524288,101.076992,0.0237154958947,240.594408,261.18664,70.0,5,5,1000
578,0.0180098346304,45.3069431,100,0.524288,102.998016,0.0289263694153,366.36088,385.764504,100.0,5,5,1000
