,cached_download_latency@client,cpu@cache,cpu_limit,failed_reqs_per_sec@client,filesize@client,mem@cache,non_cached_download_latency@client,rx_bitrate_cadv@cache:server,tx_bitrate_cadv@cache:client,vcdn_users@client,wl_cachedperc,wl_filesize,wl_ratelimit
0,0.023496990790571732,5.72214950862069,100,0.0,1.0485760000000002,55.827632551724136,0.025709856070639494,28.783523310344822,30.412685241379304,4.0,10,10,1000
1,0.015171079095051308,12.332624532142855,100,0.0,1.0485760000000002,74.911744,0.034477602986095535,75.64720792961904,80.86031614285714,10.0,10,10,1000
2,0.12759278660231635,18.25677067333333,100,0.0,1.0485760000000002,80.62849969230768,0.12140766929595838,118.93978084635897,133.52583680389742,20.0,10,10,1000
3,0.34126061403885743,25.831676881947015,100,0.0,1.048576,91.28165376000001,0.4401009259907871,175.85254348297917,210.10658196508393,40.0,10,10,1000
4,0.4751153835780027,35.23154859360961,100,0.0,1.048576,106.289664,0.56205236585018,229.28390078253923,253.71354774984852,60.0,10,10,1000
5,0.8657907981883414,31.899011888426774,100,0.0,1.048576,115.72019199999998,0.856584819029783,200.7230978684176,233.54940901914517,80.0,10,10,1000
6,0.966425162245799,36.93403042422343,100,0.0,1.048576,119.51025230769231,1.1599300976071898,264.7571089731419,309.0987047320282,100.0,10,10,1000
7,1.1758890810214588,37.08260061760069,100,0.0,1.048576,143.25824673684212,1.428901402785879,266.7076286241784,280.1008663678405,113.6842105263158,10,10,1000
8,1.450314849763051,38.75791114287651,100,0.0,1.0485760000000002,172.4756712727273,1.7971860941375124,242.97609863103295,267.7444448247159,140.0,10,10,1000
9,1.9950190116351947,39.271200481521646,100,0.0,1.048576,189.74605312,2.207239687092979,293.22104547906366,270.20744719691885,160.0,10,10,1000
10,2.4522543332949422,42.698293993338,100,0.0,1.048576,157.69856,2.593065545098589,298.8219437127902,290.87060240069206,180.0,10,10,1000
11,0.06986853021168679,1.1407697482758623,100,0.0,0.104857,25.543644689655174,0.09837044054074001,3.066847221333333,3.300299752827586,4.0,10,1,1000
12,0.057348777993145375,2.3177868560253017,100,0.0,0.104857,29.616198620689655,0.09321929903856073,7.61330350977924,8.561693163555205,10.0,10,1,1000
13,0.057673732140519345,4.395728698275861,100,0.0,0.104857,30.143593931034488,0.09711285750606359,15.205720689655173,16.869022896551723,20.0,10,1,1000
14,0.05858637745460426,8.018714519642858,100,0.0,0.104857,30.834102857142863,0.09199684351471907,29.283037714285715,32.82297757142857,40.0,10,1,1000
15,0.08131380636202978,12.601078351724135,100,0.0,0.104857,31.586374620689654,0.11185934046378564,44.56012524137931,49.61248413793103,60.0,10,1,1000
16,0.06984458983913125,14.620229492857145,100,0.0,0.104857,32.97660342857143,0.11747045437112859,60.6957347142857,65.62525414285714,80.0,10,1,1000
17,0.0930239317697878,18.245091295910335,100,0.0,0.104857,34.449054896551715,0.13964714156481203,74.03513069793104,83.57163065287355,100.0,10,1,1000
18,0.07871602199623373,21.144793417241385,100,0.0,0.104857,36.689425655172414,0.11953259047913524,84.71355048275863,94.39241862068965,120.0,10,1,1000
19,0.07789330995122241,26.565797632758617,100,0.0,0.104857,39.0526764137931,0.12667101686816515,103.75893310344829,115.74018744827586,140.0,10,1,1000
20,0.0799801464970299,28.417611337675854,100,0.0,0.104857,41.55985213793104,0.13683954875922347,126.2643314565517,136.49107414252873,160.0,10,1,1000
21,0.0959724485876242,28.771804407142863,100,0.0,0.104857,42.899602285714295,0.14323513685173964,119.98955928571426,139.3490345714286,180.0,10,1,1000
22,0.023648666913031934,10.167131677586207,100,0.0,2.0971520000000003,89.55649765517242,0.027796918614245443,56.31545135531034,61.16583034160919,4.0,10,20,1000
23,0.07206127349260164,20.318681916071426,100,0.0,2.0971520000000003,125.88704914285714,0.08244886342697912,120.56158385714286,133.0498897142857,10.0,10,20,1000
24,0.09281188772037487,26.51605772449466,100,0.0,2.097152,125.49128192,0.1949320165617333,190.19044342762666,214.7079872253867,20.0,10,20,1000
25,0.34507593147531435,36.93163812065286,100,0.0,2.097152,134.71055872,0.4311302591242988,320.9299563260916,362.0034607715104,40.0,10,20,1000
26,0.6843141897728166,34.26288871824169,100,0.0,2.0971520000000003,145.8332716521739,0.7476646540448514,280.23993420243323,317.9433597511516,60.0,10,20,1000
27,0.8097569123867848,42.97849458539563,100,0.0,2.0971520000000003,167.41847930434784,0.9574014531157516,324.9513657303113,345.06803375415865,80.0,10,20,1000
28,1.0930542791471256,43.63712370954212,100,0.0,2.0971519999999995,193.015296,0.926401088591052,341.19190827640466,369.01134539300756,100.0,10,20,1000
29,1.5321485384173266,50.00203455928296,100,0.0,2.097152,298.887168,1.5037895075084322,408.0746153042315,425.5093075527816,120.0,10,20,1000
30,2.4372881124803536,34.23086278477525,100,0.0,2.0971520000000003,215.43588730434786,2.372130809408616,255.58382691963877,270.7815228641603,140.0,10,20,1000
31,2.1937828041134053,58.75872617648022,100,0.0,2.0971520000000003,378.67110400000007,2.3462825675125445,394.406455448381,440.28282846273015,160.0,10,20,1000
32,3.179691437567189,10.879124638675634,100,0.0,2.0971520000000003,226.07622678260861,2.8417406131457104,92.62300409762996,79.8687322317277,179.91304347826087,10,20,1000
33,0.03596627467214971,13.413539302022617,100,0.0,3.145728000000001,120.512512,0.02710896460657053,83.50638221890475,89.38793620990477,4.0,10,30,1000
34,0.06309110435385798,24.90218179786543,100,0.0,3.1457280000000005,175.93381925925925,0.09772883688784242,170.05584722192592,188.00814114844448,10.0,10,30,1000
35,0.11076680256963371,31.62843875982235,100,0.0,3.145728,183.96905471999997,0.17365613533344207,223.42198937686211,252.82935946250666,20.0,10,30,1000
36,0.39816130497757884,43.826122294742454,100,0.0,3.145728,177.51867392,0.5321411515222751,302.48840881365726,327.66283875662475,40.0,10,30,1000
37,0.9284427817570466,23.3190360717165,100,0.0,3.145728,164.04101907692308,0.8642620700127723,164.98653995299313,152.77066190317566,60.0,10,30,1000
38,0.8680232771265446,39.47767938230904,100,0.0,3.1457279999999996,217.70194488888887,0.7618212902667912,266.5243665437788,297.39403998771115,80.0,10,30,1000
39,1.4415492599287267,41.247117132081456,100,0.0,3.1457279999999996,264.4012683636363,1.5210385826021258,260.5190660984235,284.56742269887076,100.0,10,30,1000
40,2.0878232130497607,41.921449304195235,100,0.0,3.145728,237.02755555555555,1.9377809442786387,255.90219883198162,272.4872486592381,120.0,10,30,1000
41,1.789143603427366,22.823267096567708,100,0.0,3.145727999999999,210.39747657142854,1.7881791332433783,162.08658380114937,192.02852673304858,140.0,10,30,1000
42,2.5707852495802346,33.08617902216815,100,0.0,3.1457279999999996,329.1397363809524,2.426868575670488,276.776839775598,306.94063539338003,160.0,10,30,1000
43,2.5650619410656077,43.79048092734206,100,0.0,3.145728,234.71991466666668,2.553179332959084,308.95146223866664,303.63642006599997,179.875,10,30,1000
44,0.023643329548681074,17.5006703046131,100,0.0,4.194304000000001,143.7595062857143,0.026923571421037483,113.23973083257142,119.67679584190476,4.0,10,40,1000
45,0.03918637467457191,24.836408317307693,100,0.0,4.194304,224.3076726153846,0.09024138102340934,214.3623541538461,231.3667486153846,10.0,10,40,1000
46,0.18845428356003804,44.353590681814936,100,0.0,4.194304000000001,231.38956325925932,0.18825685747241164,322.0834541744794,363.0141666287788,20.0,10,40,1000
47,0.5352008718916228,41.897145884670216,100,0.0,4.194304,221.40928000000002,0.5405884464439537,302.6673735643615,294.0540799615451,40.0,10,40,1000
48,0.9185888796577211,36.280101539212346,100,0.0,4.194304,270.34943488,0.6985321379690008,288.00407608987126,338.5565065385719,60.0,10,40,1000
49,0.8511000578310094,46.74678571836437,100,0.0,4.194304000000001,306.9953861818183,1.0260752144536347,346.784068963736,420.4616620351755,80.0,10,40,1000
50,1.8072953387038586,51.34470436695593,100,0.0,4.194304,298.5689088,1.5170987716439461,321.2276778073541,309.8781327190792,100.0,10,40,1000
51,1.616545954465449,36.06923345510781,100,0.0,4.194304,305.272301037037,1.4839697015550648,135.2960214393377,133.0235523359238,120.0,10,40,1000
52,2.3306313873737112,28.498550850000015,100,0.0,4.194304000000001,338.3207936,2.1418445493063105,0.0,0.0,140.0,10,40,1000
53,2.403563120008558,21.142125286861383,100,0.0,4.194304,403.5898026666667,2.292062488284314,141.07143480055467,157.00788687909943,160.0,10,40,1000
54,2.2703821544208145,88.04444864999967,100,0.0,4.194304000000001,92.94643199999999,2.2004503689829615,,,179.8095238095238,10,40,1000
55,0.02720885647001937,19.254000072852474,100,0.0,5.242880000000002,180.79319229629633,0.031059701758764307,126.82678794227161,140.97004584493823,4.0,10,50,1000
56,0.06206084205366334,32.41740956145867,100,0.0,5.242880000000002,273.1360548571429,0.08231526671873882,212.8184617342478,243.47115423296248,10.0,10,50,1000
57,0.1575350982117156,34.90772089547146,100,0.0,5.24288,277.6386094545454,0.21326713925204954,325.08684585061434,347.01444125346876,20.0,10,50,1000
58,0.4919218857684393,43.621070824061825,100,0.0,5.242880000000001,272.55406591999997,0.5064598485397221,33.75176700043267,29.66258750743009,40.0,10,50,1000
59,0.8834919065399853,39.06190392023369,100,0.0,5.24288,283.30270719999993,0.8933777753364875,362.5623974545455,325.9335473737955,60.0,10,50,1000
60,1.058455946820293,11.416577299999915,100,0.0,5.24288,301.1286501052632,1.203887521199037,319.41876160000004,254.48936879999997,80.0,10,50,1000
61,0.9955309353676997,48.3984569189989,100,0.0,5.24288,366.5831253333334,1.5019472879886606,112.456362,155.31484799999998,100.0,10,50,1000
62,1.54904895528763,55.08408866803697,100,0.0,5.24288,399.46875586206914,1.4248099830733547,375.2994129997037,423.1595073102221,120.0,10,50,1000
63,2.150972196418782,76.4733499290472,100,0.0,5.24288,586.0144924444444,1.9585147335178064,575.3171724399999,622.880481612,140.0,10,50,1000
64,2.7317683262982064,55.20124201302502,100,0.0,5.24288,223.17875200000006,1.7708584383739987,500.36135350666666,319.42022307999997,160.0,10,50,1000
65,3.0623740257849104,56.9395392534668,100,0.0,5.242880000000001,297.6702945882353,2.8654943434599973,423.5743886167879,397.5432475708436,179.8235294117647,10,50,1000
66,0.030895820022918498,3.282125686206897,100,0.0,0.5242880000000001,36.13943172413793,0.041337091967993095,15.761070729839078,17.03022822896552,4.0,10,5,1000
67,0.01808164326220432,7.465796889655174,100,0.0,0.5242880000000001,46.723213241379305,0.043016199238088804,34.76041186206896,40.882421931034486,10.0,10,5,1000
68,0.05365153013111967,11.504393725869049,100,0.0,0.5242880000000001,51.055323428571434,0.07371184610833718,74.45057573523809,81.49933390847617,20.0,10,5,1000
69,0.14299137424507358,19.576877966417953,100,0.0,0.5242880000000001,58.06741661538463,0.17614798182623315,120.92313230769231,136.64056759138458,40.0,10,5,1000
70,0.5948882004716911,21.22670301727692,100,0.0,0.524288,71.36539569230769,0.6012056475063836,144.42569976000001,154.3768825228718,60.0,10,5,1000
71,0.7470334668030955,26.85507700580128,100,0.0,0.524288,81.83681969230769,0.8355355254284098,181.9062363659487,201.3127845035897,80.0,10,5,1000
72,0.7738261306832352,33.019939775986906,100,0.0,0.5242880000000001,92.63601371428574,0.960185843968066,226.80202915219044,257.73842972914287,100.0,10,5,1000
73,0.7812272764114442,36.51033648042015,100,0.0,0.524288,108.86414336,0.9225370518138538,255.65862155138768,279.2192923402507,120.0,10,5,1000
74,0.8728590560913329,43.12359646515612,100,0.0,0.5242880000000001,118.57528208695653,1.1767630907291826,298.38372877499796,329.3375449534936,140.0,10,5,1000
75,1.1560528270830346,35.624246763045115,100,0.0,0.524288,129.59266133333335,1.5581787471477313,269.61609808468995,307.7254772389682,160.0,10,5,1000
76,1.8210498974999938,43.02357789772384,100,0.0,0.524288,144.2208067368421,1.9578781781224783,277.7809767073602,292.13591925529164,180.0,10,5,1000
77,0.014378069040808959,5.6016404982142864,100,0.0,1.0485760000000002,54.39444114285714,0.02448304323397819,26.30465413628571,31.640454253523806,4.0,20,10,1000
78,0.027462228879531966,12.857738003458834,100,0.0,1.0485760000000002,74.31241142857142,0.03621931066968637,64.84200161452833,82.04705913629228,10.0,20,10,1000
